0;13;5;hamming;2;39;289;84;0.18;31840.0;18.81;7.92;
0;12;2;hann;26;17;86;123;0.13;175627.0;64.2;9.45;
0;12;3;hann;26;18;87;124;0.13;175830.0;64.56;9.49;
0;14;6;hann;3;39;289;85;0.18;25258.0;25.5;11.15;
0;14;5;hamming;4;46;359;46;0.09;20618.0;32.71;14.67;
0;15;5;hann;5;47;359;47;0.09;17168.0;39.89;18.24;
0;15;1;hamming;12;28;191;152;0.1;36949.0;73.75;30.14;
0;15;1;hamming;13;28;191;153;0.1;39124.0;75.1;30.3;
0;15;4;hamming;19;36;7;12;0.16;14310.0;75.11;34.87;
0;15;5;hann;19;36;8;13;0.16;14191.0;75.76;35.2;
0;16;4;hamming;24;77;684;31;0.11;12327.0;78.33;36.75;
0;16;4;hamming;23;77;683;30;0.11;11874.0;78.33;36.84;
1;15;1;hann;11;28;191;151;0.07;35678.0;71.43;29.41;
1;15;1;hamming;12;28;191;152;0.07;36949.0;73.75;30.14;
1;15;1;hamming;13;28;191;153;0.06;39124.0;75.1;30.3;
1;15;1;hamming;12;28;190;152;0.06;36792.0;74.71;30.56;
1;14;4;hamming;19;35;7;12;0.17;13969.0;68.63;31.92;
1;15;4;hann;23;76;684;30;0.09;17740.0;75.31;34.32;
1;15;4;hamming;19;36;7;12;0.09;14310.0;75.11;34.87;
1;15;5;hann;19;36;8;13;0.17;14191.0;75.76;35.2;
1;15;3;hann;18;35;7;11;0.09;14759.0;76.84;35.59;
1;16;4;hamming;24;77;684;31;0.09;12327.0;78.33;36.75;
1;16;4;hamming;23;77;683;30;0.09;11874.0;78.33;36.84;
1;16;3;hann;22;77;682;29;0.09;11599.0;78.33;36.9;
2;15;4;hann;23;76;684;30;0.12;17740.0;75.31;34.32;
2;15;2;hann;18;34;6;10;0.09;14428.0;74.79;34.7;
2;15;4;hamming;19;36;7;12;0.11;14310.0;75.11;34.87;
2;15;4;hamming;22;77;682;30;0.1;16685.0;76.32;34.98;
2;15;3;hann;22;75;683;29;0.12;17598.0;77.11;35.17;
2;15;5;hann;19;36;8;13;0.14;14191.0;75.76;35.2;
2;15;3;hann;18;35;7;11;0.09;14759.0;76.84;35.59;
2;16;4;hamming;24;77;684;31;0.08;12327.0;78.33;36.75;
2;16;3;hamming;23;77;684;31;0.08;11983.0;78.33;36.82;
2;16;4;hamming;23;77;683;30;0.1;11874.0;78.33;36.84;
2;16;3;hann;22;77;682;29;0.07;11599.0;78.33;36.9;
2;16;2;hann;22;77;682;29;0.07;11563.0;78.33;36.9;
3;15;5;hann;19;36;8;13;0.14;14191.0;75.76;35.2;
3;15;2;hann;22;76;683;30;0.12;17549.0;77.16;35.2;
3;15;3;hann;18;35;7;11;0.12;14759.0;76.84;35.59;
3;15;4;hamming;19;36;7;11;0.21;14224.0;78.38;36.41;
3;16;4;hamming;24;77;684;31;0.06;12327.0;78.33;36.75;
3;16;3;hamming;23;77;684;31;0.12;11983.0;78.33;36.82;
3;16;4;hamming;23;77;683;30;0.07;11874.0;78.33;36.84;
3;16;3;hann;22;77;682;29;0.1;11599.0;78.33;36.9;
3;16;2;hann;22;77;682;29;0.11;11563.0;78.33;36.9;
3;16;3;hann;22;77;681;28;0.1;11482.0;78.33;36.92;
3;16;3;hann;23;76;683;29;0.07;12173.0;80.88;37.98;
3;16;4;hamming;24;76;683;31;0.06;12786.0;82.35;38.55;
4;15;3;hann;18;35;7;11;0.09;14759.0;76.84;35.59;
4;16;2;hamming;22;77;682;29;0.08;11652.0;76.67;36.1;
4;15;4;hamming;19;36;7;11;0.16;14224.0;78.38;36.41;
4;16;4;hamming;24;77;684;31;0.06;12327.0;78.33;36.75;
4;16;3;hamming;23;77;684;31;0.12;11983.0;78.33;36.82;
4;16;4;hamming;23;77;683;30;0.06;11874.0;78.33;36.84;
4;16;3;hann;22;77;682;29;0.08;11599.0;78.33;36.9;
4;16;2;hann;22;77;682;29;0.08;11563.0;78.33;36.9;
4;16;3;hann;22;77;681;28;0.1;11482.0;78.33;36.92;
4;16;3;hann;23;76;683;29;0.07;12173.0;80.88;37.98;
4;16;4;hamming;24;76;683;31;0.06;12786.0;82.35;38.55;
4;16;3;hamming;21;76;680;28;0.1;11988.0;82.35;38.71;
5;16;3;hamming;24;77;683;30;0.06;12113.0;78.33;36.8;
5;16;3;hamming;23;77;684;31;0.12;11983.0;78.33;36.82;
5;16;4;hamming;23;77;683;30;0.04;11874.0;78.33;36.84;
5;16;3;hann;22;77;682;29;0.07;11599.0;78.33;36.9;
5;16;2;hann;22;77;682;29;0.04;11563.0;78.33;36.9;
5;16;3;hann;22;77;681;28;0.09;11482.0;78.33;36.92;
5;16;1;hann;22;77;681;28;0.09;11460.0;78.33;36.92;
5;16;2;hann;21;75;679;27;0.06;11977.0;79.17;37.22;
5;16;3;hann;23;76;683;29;0.04;12173.0;80.88;37.98;
5;16;3;hann;23;75;683;29;0.04;12750.0;81.94;38.36;
5;16;4;hamming;24;76;683;31;0.04;12786.0;82.35;38.55;
5;16;3;hamming;21;76;680;28;0.06;11988.0;82.35;38.71;
6;16;1;hann;22;77;681;28;0.1;11460.0;78.33;36.92;
6;16;1;hann;21;77;681;29;0.03;11385.0;78.33;36.94;
6;16;2;hann;21;75;679;27;0.04;11977.0;79.17;37.22;
6;16;3;hann;22;76;680;27;0.1;11784.0;79.41;37.37;
6;16;2;hann;22;74;683;28;0.03;12269.0;80.56;37.81;
6;16;3;hann;23;76;683;29;0.04;12173.0;80.88;37.98;
6;16;3;hann;23;75;683;29;0.03;12750.0;81.94;38.36;
6;16;1;hamming;21;75;678;27;0.04;12183.0;81.94;38.48;
6;16;3;hamming;21;75;679;27;0.06;11965.0;81.94;38.52;
6;16;4;hamming;24;76;683;31;0.04;12786.0;82.35;38.55;
6;16;4;hann;23;76;683;31;0.04;12419.0;82.35;38.62;
6;16;3;hamming;21;76;680;28;0.06;11988.0;82.35;38.71;
7;16;2;hamming;23;74;683;29;0.05;12639.0;80.56;37.74;
7;16;2;hann;23;75;682;28;0.08;12412.0;80.56;37.78;
7;16;2;hann;22;74;683;28;0.03;12269.0;80.56;37.81;
7;16;1;hamming;21;75;678;26;0.05;11901.0;80.56;37.89;
7;16;3;hann;23;76;683;29;0.08;12173.0;80.88;37.98;
7;16;3;hann;23;75;683;29;0.05;12750.0;81.94;38.36;
7;16;1;hamming;21;75;678;27;0.05;12183.0;81.94;38.48;
7;16;3;hamming;21;75;679;27;0.1;11965.0;81.94;38.52;
7;16;4;hamming;24;76;683;31;0.05;12786.0;82.35;38.55;
7;16;4;hann;23;76;683;31;0.06;12419.0;82.35;38.62;
7;16;3;hamming;21;76;680;28;0.07;11988.0;82.35;38.71;
7;16;2;hann;22;73;682;28;0.03;13023.0;82.89;38.75;
8;16;1;hamming;21;75;678;26;0.04;11901.0;80.56;37.89;
8;16;3;hann;23;76;683;29;0.07;12173.0;80.88;37.98;
8;16;2;hann;23;73;683;29;0.06;13163.0;81.58;38.11;
8;16;3;hann;23;75;683;29;0.06;12750.0;81.94;38.36;
8;16;2;hann;22;75;682;27;0.09;12234.0;81.94;38.47;
8;16;1;hamming;21;75;678;27;0.07;12183.0;81.94;38.48;
8;16;3;hamming;21;75;679;27;0.06;11965.0;81.94;38.52;
8;16;4;hamming;24;76;683;31;0.05;12786.0;82.35;38.55;
8;16;3;hamming;20;74;678;27;0.06;11829.0;81.94;38.55;
8;16;4;hann;23;76;683;31;0.1;12419.0;82.35;38.62;
8;16;3;hamming;21;76;680;28;0.06;11988.0;82.35;38.71;
8;16;2;hann;22;73;682;28;0.03;13023.0;82.89;38.75;
9;16;3;hann;23;76;683;29;0.12;12173.0;80.88;37.98;
9;16;2;hann;23;73;683;29;0.04;13163.0;81.58;38.11;
9;16;3;hann;23;75;683;29;0.07;12750.0;81.94;38.36;
9;16;2;hann;22;75;682;27;0.11;12234.0;81.94;38.47;
9;16;1;hamming;21;75;678;27;0.07;12183.0;81.94;38.48;
9;16;3;hamming;21;75;679;27;0.06;11965.0;81.94;38.52;
9;16;4;hamming;24;76;683;31;0.05;12786.0;82.35;38.55;
9;16;3;hamming;20;74;678;27;0.07;11829.0;81.94;38.55;
9;16;4;hann;23;76;683;31;0.11;12419.0;82.35;38.62;
9;16;4;hann;23;76;682;30;0.11;12281.0;82.35;38.65;
9;16;3;hamming;21;76;680;28;0.06;11988.0;82.35;38.71;
9;16;2;hann;22;73;682;28;0.03;13023.0;82.89;38.75;
10;16;1;hamming;21;75;678;27;0.11;12183.0;81.94;38.48;
10;16;2;hamming;23;72;682;28;0.05;13444.0;82.5;38.48;
10;16;3;hamming;21;75;679;27;0.12;11965.0;81.94;38.52;
10;16;4;hamming;24;76;683;31;0.05;12786.0;82.35;38.55;
10;16;3;hamming;20;74;678;27;0.05;11829.0;81.94;38.55;
10;16;4;hann;23;76;683;31;0.1;12419.0;82.35;38.62;
10;16;4;hann;23;76;682;30;0.09;12281.0;82.35;38.65;
10;16;3;hann;22;76;681;29;0.09;12258.0;82.35;38.65;
10;16;4;hann;22;76;682;31;0.1;12236.0;82.35;38.66;
10;16;3;hamming;21;76;680;28;0.1;11988.0;82.35;38.71;
10;16;2;hann;22;73;682;28;0.03;13023.0;82.89;38.75;
10;16;2;hann;21;73;682;28;0.03;12683.0;82.89;38.82;
11;16;3;hamming;21;75;679;27;0.12;11965.0;81.94;38.52;
11;16;4;hamming;24;76;683;31;0.05;12786.0;82.35;38.55;
11;16;3;hamming;20;74;678;27;0.04;11829.0;81.94;38.55;
11;16;4;hann;23;76;683;31;0.09;12419.0;82.35;38.62;
11;16;4;hann;23;76;682;30;0.08;12281.0;82.35;38.65;
11;16;3;hann;22;76;681;31;0.09;12271.0;82.35;38.65;
11;16;3;hann;22;76;681;29;0.07;12258.0;82.35;38.65;
11;16;4;hann;22;76;682;31;0.09;12236.0;82.35;38.66;
11;16;3;hamming;21;76;680;28;0.08;11988.0;82.35;38.71;
11;16;2;hann;22;73;682;28;0.02;13023.0;82.89;38.75;
11;16;2;hann;21;73;682;28;0.03;12683.0;82.89;38.82;
11;16;2;hamming;19;73;678;27;0.04;12378.0;82.89;38.88;
12;16;3;hann;20;74;678;27;0.15;11768.0;81.94;38.56;
12;16;4;hann;23;76;683;31;0.1;12419.0;82.35;38.62;
12;16;4;hann;23;76;682;30;0.09;12281.0;82.35;38.65;
12;16;3;hann;22;76;681;31;0.1;12271.0;82.35;38.65;
12;16;3;hann;22;76;681;29;0.11;12258.0;82.35;38.65;
12;16;4;hann;22;76;682;31;0.07;12236.0;82.35;38.66;
12;16;4;hamming;23;76;682;29;0.09;12148.0;82.35;38.68;
12;16;3;hamming;21;76;680;28;0.09;11988.0;82.35;38.71;
12;16;2;hann;22;73;682;28;0.01;13023.0;82.89;38.75;
12;16;2;hamming;20;76;680;28;0.09;11537.0;82.35;38.8;
12;16;2;hann;21;73;682;28;0.03;12683.0;82.89;38.82;
12;16;2;hamming;19;73;678;27;0.05;12378.0;82.89;38.88;
13;16;4;hann;23;76;683;31;0.08;12419.0;82.35;38.62;
13;16;4;hann;23;76;682;30;0.06;12281.0;82.35;38.65;
13;16;3;hann;22;76;681;31;0.12;12271.0;82.35;38.65;
13;16;3;hann;22;76;681;29;0.1;12258.0;82.35;38.65;
13;16;4;hann;22;76;682;31;0.06;12236.0;82.35;38.66;
13;16;4;hamming;23;76;682;29;0.08;12148.0;82.35;38.68;
13;16;3;hamming;21;76;680;28;0.08;11988.0;82.35;38.71;
13;16;1;hann;19;76;680;28;0.07;11835.0;82.35;38.74;
13;16;2;hann;22;73;682;28;0.01;13023.0;82.89;38.75;
13;16;2;hamming;20;76;680;28;0.07;11537.0;82.35;38.8;
13;16;2;hann;21;73;682;28;0.03;12683.0;82.89;38.82;
13;16;2;hamming;19;73;678;27;0.04;12378.0;82.89;38.88;
14;16;3;hann;22;76;681;29;0.14;12258.0;82.35;38.65;
14;16;4;hann;22;76;682;31;0.05;12236.0;82.35;38.66;
14;16;4;hamming;23;76;682;29;0.05;12148.0;82.35;38.68;
14;16;3;hamming;21;76;680;28;0.1;11988.0;82.35;38.71;
14;16;1;hann;19;76;680;28;0.06;11835.0;82.35;38.74;
14;16;2;hann;22;73;682;28;0.01;13023.0;82.89;38.75;
14;16;1;hann;19;76;679;28;0.06;11541.0;82.35;38.8;
14;16;2;hamming;20;76;680;28;0.04;11537.0;82.35;38.8;
14;16;2;hann;21;73;682;28;0.02;12683.0;82.89;38.82;
14;16;1;hann;20;76;679;27;0.04;11390.0;82.35;38.83;
14;16;2;hamming;19;73;678;27;0.05;12378.0;82.89;38.88;
14;16;1;hamming;21;72;682;28;0.01;13037.0;83.75;39.15;
15;16;3;hamming;21;76;680;28;0.1;11988.0;82.35;38.71;
15;16;3;hann;22;76;680;28;0.15;11883.0;82.35;38.73;
15;16;1;hann;19;76;680;28;0.06;11835.0;82.35;38.74;
15;16;2;hann;22;73;682;28;0.01;13023.0;82.89;38.75;
15;16;1;hann;22;73;681;28;0.01;12896.0;82.89;38.78;
15;16;1;hann;19;76;679;28;0.04;11541.0;82.35;38.8;
15;16;2;hamming;20;76;680;28;0.03;11537.0;82.35;38.8;
15;16;2;hann;21;73;682;28;0.03;12683.0;82.89;38.82;
15;16;1;hann;20;76;679;27;0.05;11390.0;82.35;38.83;
15;16;2;hamming;19;73;678;27;0.06;12378.0;82.89;38.88;
15;16;1;hamming;18;76;678;27;0.04;11094.0;82.35;38.89;
15;16;1;hamming;21;72;682;28;0.01;13037.0;83.75;39.15;
16;16;1;hann;19;76;680;28;0.06;11835.0;82.35;38.74;
16;16;2;hann;22;73;682;28;0.02;13023.0;82.89;38.75;
16;16;1;hann;22;73;681;28;0.01;12896.0;82.89;38.78;
16;16;1;hann;19;76;679;28;0.06;11541.0;82.35;38.8;
16;16;2;hamming;20;76;680;28;0.03;11537.0;82.35;38.8;
16;16;2;hann;20;76;680;27;0.08;11494.0;82.35;38.81;
16;16;2;hann;21;73;682;28;0.04;12683.0;82.89;38.82;
