0;7;2;hann;37;41;740;125;0.11;1.0948153E7;14.54;-2189618.97;
0;8;10;hamming;9;32;228;30;0.1;562291.0;36.63;-112428.9;
0;15;6;hann;35;53;925;141;0.17;168954.0;82.62;-33724.7;
0;16;4;hann;29;21;872;139;0.14;115842.0;86.64;-23099.09;
0;16;3;hann;28;21;871;138;0.14;111669.0;87.79;-22263.57;
0;15;3;hann;13;35;944;127;0.12;99056.0;76.41;-19750.07;
0;16;7;hann;35;53;926;142;0.17;83450.0;86.81;-16620.55;
0;16;3;hamming;13;35;944;128;0.12;54727.0;84.58;-10877.74;
0;16;5;hann;14;98;694;200;0.15;8681.0;10;-1728.2;
0;15;4;hann;14;97;694;200;0.15;8334.0;10;-1658.8;
1;7;1;hann;36;41;740;124;0.07;1.0942955E7;14.59;-2188579.33;
1;16;3;hann;28;21;871;138;0.09;111658.0;88.17;-22261.06;
1;15;3;hann;13;35;944;127;0.06;99012.0;76.62;-19741.1;
1;16;7;hann;35;53;926;142;0.16;82738.0;86.81;-16478.15;
1;16;3;hamming;13;35;944;128;0.07;54741.0;84.58;-10880.54;
1;16;3;hamming;12;35;944;128;0.07;51963.0;83.64;-10325.69;
1;14;3;hann;14;97;693;199;0.1;12495.0;28.57;-2476.14;
1;16;5;hann;14;98;694;200;0.12;8350.0;10;-1662;
1;15;4;hann;14;97;694;200;0.1;8047.0;10;-1601.4;
1;15;4;hamming;14;98;693;200;0.12;8008.0;10;-1593.6;
