3;7;6;hann;1;46;731;119;0.03;3431501.0;11.25;0;
3;7;7;hann;1;47;730;120;0.03;3371282.0;11.34;0;
3;7;6;hann;1;45;730;119;0.02;3453499.0;11.24;0;
3;7;7;hamming;2;47;732;119;0.04;4344038.0;12.99;0;
3;7;7;hamming;1;46;731;120;0.06;3445267.0;11.14;0;
3;7;7;hamming;1;47;729;120;0.03;3346892.0;11.02;0;
3;7;6;hamming;1;45;730;120;0.03;3480546.0;11.28;0;
3;7;8;hamming;1;46;732;120;0.06;3475060.0;11.04;0;
3;7;6;hann;1;45;729;119;0.03;3473823.0;11.31;0;
4;7;6;hann;1;45;730;119;0.03;3453499.0;11.24;0;
4;7;7;hamming;1;46;731;120;0.07;3445267.0;11.14;0;
4;7;7;hann;2;46;731;118;0.07;4345469.0;12.93;0;
4;7;7;hamming;2;47;732;119;0.06;4344038.0;12.99;0;
4;7;6;hann;1;45;729;119;0.04;3473823.0;11.31;0;
4;7;6;hann;1;46;731;119;0.06;3431501.0;11.25;0;
4;7;8;hamming;1;46;732;120;0.11;3475060.0;11.04;0;
4;7;6;hamming;1;45;730;119;0.03;3477584.0;11.23;0;
4;7;7;hann;1;46;729;120;0.04;3428921.0;11.33;0;
4;7;5;hamming;1;44;729;120;0.07;3582732.0;11.21;0;
4;7;6;hann;1;45;730;120;0.07;3511167.0;11.27;0;
4;7;6;hamming;1;45;730;120;0.07;3480546.0;11.28;0;
0;14;3;hamming;22;75;674;49;0.12;38682.0;76.65;31;
0;10;5;hamming;24;83;191;53;0.07;125931.0;73.19;16.18;
0;15;4;hann;22;76;675;50;0.12;22787.0;74.69;33.11;
0;16;5;hann;13;88;4;123;0.15;6018.0;46.15;22.38;
0;13;2;hann;38;57;214;86;0.14;111724.0;77.01;18.98;
0;14;4;hann;10;96;638;29;0.17;6808.0;39.47;19.06;
0;11;6;hamming;24;83;192;54;0.07;66284.0;71.8;24.42;
0;15;9;hann;7;48;60;87;0.11;14086.0;56.28;26.16;
0;15;9;hann;6;48;59;87;0.11;13823.0;46.72;21.75;
0;16;5;hamming;12;87;4;123;0.15;6038.0;42.86;20.78;
0;12;3;hamming;17;19;478;89;0.09;431443.0;64.52;0.85;
0;11;9;hamming;3;87;844;15;0.13;18606.0;26.58;12.06;
1;15;9;hann;6;48;59;87;0.11;13823.0;46.72;21.75;
1;14;3;hann;21;75;673;48;0.14;37038.0;76.65;31.31;
1;15;9;hamming;7;48;60;86;0.15;14080.0;52.46;24.39;
1;15;4;hann;22;75;674;49;0.08;23222.0;75.9;33.56;
1;14;8;hann;5;48;58;87;0.11;14667.0;40.99;18.99;
1;14;3;hamming;22;75;674;49;0.14;38682.0;76.65;31;
1;15;4;hann;12;87;4;122;0.14;6504.0;55.26;26.73;
