0;9;4;hann;11;49;311;99;0.12;1058103.0;51.5;0;
0;9;1;hann;1;9;574;55;0.14;528968.0;11.31;0.06;
0;9;8;hann;8;84;612;101;0.09;537726.0;49.68;0.23;
0;12;8;hamming;4;17;778;169;0.09;465578.0;25.11;0.24;
0;12;8;hamming;4;17;779;170;0.09;462313.0;26.44;0.26;
0;10;8;hamming;9;84;612;102;0.09;302219.0;55.95;2.6;
0;10;2;hamming;10;47;416;35;0.07;256394.0;53.72;3.84;
0;10;2;hamming;9;46;415;34;0.07;236744.0;49.62;4.25;
0;13;8;hamming;28;14;495;20;0.07;100235.0;73.3;19.68;
0;13;6;hamming;25;89;461;194;0.13;84371.0;69.18;20.81;
0;14;7;hann;25;89;462;194;0.13;43664.0;65.07;25.54;
0;14;8;hann;29;14;496;21;0.07;61894.0;79.28;27.75;
1;10;8;hamming;9;84;612;102;0.1;296790.0;56.41;2.76;
1;10;2;hamming;10;47;416;35;0.06;256394.0;53.72;3.84;
1;10;2;hamming;9;46;415;34;0.06;236744.0;49.62;4.25;
1;10;1;hamming;9;45;415;33;0.06;237704.0;50.21;4.26;
1;13;7;hann;28;14;495;21;0.05;106239.0;73.64;18.91;
1;13;8;hamming;28;14;495;20;0.04;100235.0;73.3;19.68;
1;13;5;hann;25;88;461;194;0.1;92564.0;69.65;19.77;
1;13;7;hamming;27;13;494;19;0.04;96368.0;73.07;20.18;
1;13;7;hamming;25;89;461;194;0.1;85463.0;68.87;20.56;
1;13;6;hamming;25;89;461;194;0.1;84371.0;69.18;20.81;
1;14;7;hann;25;89;462;194;0.1;43664.0;65.07;25.54;
1;14;8;hann;29;14;496;21;0.05;61894.0;79.28;27.75;
2;13;7;hann;28;14;495;21;0.04;106239.0;73.64;18.91;
2;13;6;hann;28;13;495;20;0.04;103344.0;73;19.16;
2;13;4;hann;24;87;461;194;0.08;96424.0;69.74;19.25;
2;13;8;hamming;27;13;495;20;0.05;100122.0;72.54;19.49;
2;13;8;hamming;28;14;495;20;0.05;100235.0;73.3;19.68;
2;13;5;hann;25;88;461;194;0.08;92564.0;69.65;19.77;
2;13;7;hamming;27;13;494;19;0.04;96368.0;73.07;20.18;
2;13;7;hamming;25;89;461;194;0.08;85463.0;68.87;20.56;
2;13;7;hamming;25;89;461;193;0.05;84778.0;69.18;20.75;
2;13;6;hamming;25;89;461;194;0.08;84371.0;69.18;20.81;
2;14;7;hann;25;89;462;194;0.05;43664.0;65.07;25.54;
